crewtype,region,gacc_pl,national_pl,drawndown,mobile,staffing
Engine 5,ONCC,5,4,0,0,0
Engine 5,ONCC,5,5,0,0,0
Engine 5,OSCC,1,1,0,0,0
Engine 5,OSCC,1,2,0,0,0
Engine 5,OSCC,1,3,0,0,0
Engine 5,OSCC,1,4,0,0,0
Engine 5,OSCC,1,5,0,0,0
Engine 5,OSCC,2,1,0,0,0
Engine 5,OSCC,2,2,0,0,0
Engine 5,OSCC,2,3,0,0,0
Engine 5,OSCC,2,4,0,0,0
Engine 5,OSCC,2,5,0,0,0
Engine 5,OSCC,3,1,0,0,0
Engine 5,OSCC,3,2,0,0,0
Engine 5,OSCC,3,3,0,0,0
Engine 5,OSCC,3,4,0,0,0
Engine 5,OSCC,3,5,0,0,0
Engine 5,OSCC,4,1,0,0,0
Engine 5,OSCC,4,2,0,0,0
Engine 5,OSCC,4,3,0,0,0
Engine 5,OSCC,4,4,0,0,0
Engine 5,OSCC,4,5,0,0,0
Engine 5,OSCC,5,1,0,0,0
Engine 5,OSCC,5,2,0,0,0
Engine 5,OSCC,5,3,0,0,0
Engine 5,OSCC,5,4,0,0,0
Engine 5,OSCC,5,5,0,0,0
Engine 5,NRCC,1,1,0,0,0
Engine 5,NRCC,1,2,0,0,0
Engine 5,NRCC,1,3,0,0,0
Engine 5,NRCC,1,4,0,0,0
Engine 5,NRCC,1,5,0,0,0
Engine 5,NRCC,2,1,0,0,0
Engine 5,NRCC,2,2,0,0,0
Engine 5,NRCC,2,3,0,0,0
Engine 5,NRCC,2,4,0,0,0
Engine 5,NRCC,2,5,0,0,0
Engine 5,NRCC,3,1,0,0,0
Engine 5,NRCC,3,2,0,0,0
Engine 5,NRCC,3,3,0,0,0
Engine 5,NRCC,3,4,0,0,0
Engine 5,NRCC,3,5,0,0,0
Engine 5,NRCC,4,1,0,0,0
Engine 5,NRCC,4,2,0,0,0
Engine 5,NRCC,4,3,0,0,0
Engine 5,NRCC,4,4,0,0,0
Engine 5,NRCC,4,5,0,0,0
Engine 5,NRCC,5,1,0,0,0
Engine 5,NRCC,5,2,0,0,0
Engine 5,NRCC,5,3,0,0,0
Engine 5,NRCC,5,4,0,0,0
Engine 5,NRCC,5,5,0,0,0
Engine 5,GBCC,1,1,0,0,0
Engine 5,GBCC,1,2,0,0,0
Engine 5,GBCC,1,3,0,0,0
Engine 5,GBCC,1,4,0,0,0
Engine 5,GBCC,1,5,0,0,0
Engine 5,GBCC,2,1,0,0,0
Engine 5,GBCC,2,2,0,0,0
Engine 5,GBCC,2,3,0,0,0
Engine 5,GBCC,2,4,0,0,0
Engine 5,GBCC,2,5,0,0,0
Engine 5,GBCC,3,1,0,0,0
Engine 5,GBCC,3,2,0,0,0
Engine 5,GBCC,3,3,0,0,0
Engine 5,GBCC,3,4,0,0,0
Engine 5,GBCC,3,5,0,0,0
Engine 5,GBCC,4,1,0,0,0
Engine 5,GBCC,4,2,0,0,0
Engine 5,GBCC,4,3,0,0,0
Engine 5,GBCC,4,4,0,0,0
Engine 5,GBCC,4,5,0,0,0
Engine 5,GBCC,5,1,0,0,0
Engine 5,GBCC,5,2,0,0,0
Engine 5,GBCC,5,3,0,0,0
Engine 5,GBCC,5,4,0,0,0
Engine 5,GBCC,5,5,0,0,0
Engine 5,SWCC,1,1,0,0,0
Engine 5,SWCC,1,2,0,0,0
Engine 5,SWCC,1,3,0,0,0
Engine 5,SWCC,1,4,0,0,0
Engine 5,SWCC,1,5,0,0,0
Engine 5,SWCC,2,1,0,0,0
Engine 5,SWCC,2,2,0,0,0
Engine 5,SWCC,2,3,0,0,0
Engine 5,SWCC,2,4,0,0,0
Engine 5,SWCC,2,5,0,0,0
Engine 5,SWCC,3,1,0,0,0
Engine 5,SWCC,3,2,0,0,0
Engine 5,SWCC,3,3,0,0,0
Engine 5,SWCC,3,4,0,0,0
Engine 5,SWCC,3,5,0,0,0
Engine 5,SWCC,4,1,0,0,0
Engine 5,SWCC,4,2,0,0,0
Engine 5,SWCC,4,3,0,0,0
Engine 5,SWCC,4,4,0,0,0
Engine 5,SWCC,4,5,0,0,0
Engine 5,SWCC,5,1,0,0,0
Engine 5,SWCC,5,2,0,0,0
Engine 5,SWCC,5,3,0,0,0
Engine 5,SWCC,5,4,0,0,0
Engine 5,SWCC,5,5,0,0,0
Engine 5,RMCC,1,1,0,0,0
Engine 5,RMCC,1,2,0,0,0
Engine 5,RMCC,1,3,0,0,0
Engine 5,RMCC,1,4,0,0,0
Engine 5,RMCC,1,5,0,0,0
Engine 5,RMCC,2,1,0,0,0
Engine 5,RMCC,2,2,0,0,0
Engine 5,RMCC,2,3,0,0,0
Engine 5,RMCC,2,4,0,0,0
Engine 5,RMCC,2,5,0,0,0
Engine 5,RMCC,3,1,0,0,0
Engine 5,RMCC,3,2,0,0,0
Engine 5,RMCC,3,3,0,0,0
Engine 5,RMCC,3,4,0,0,0
Engine 5,RMCC,3,5,0,0,0
Engine 5,RMCC,4,1,0,0,0
Engine 5,RMCC,4,2,0,0,0
Engine 5,RMCC,4,3,0,0,0
Engine 5,RMCC,4,4,0,0,0
Engine 5,RMCC,4,5,0,0,0
Engine 5,RMCC,5,1,0,0,0
Engine 5,RMCC,5,2,0,0,0
Engine 5,RMCC,5,3,0,0,0
Engine 5,RMCC,5,4,0,0,0
Engine 5,RMCC,5,5,0,0,0
Engine 5,EACC,1,1,0,0,0
Engine 5,EACC,1,2,0,0,0
Engine 5,EACC,1,3,0,0,0
Engine 5,EACC,1,4,0,0,0
Engine 5,EACC,1,5,0,0,0
Engine 5,EACC,2,1,0,0,0
Engine 5,EACC,2,2,0,0,0
Engine 5,EACC,2,3,0,0,0
Engine 5,EACC,2,4,0,0,0
Engine 5,EACC,2,5,0,0,0
Engine 5,EACC,3,1,0,0,0
Engine 5,EACC,3,2,0,0,0
Engine 5,EACC,3,3,0,0,0
Engine 5,EACC,3,4,0,0,0
Engine 5,EACC,3,5,0,0,0
Engine 5,EACC,4,1,0,0,0
Engine 5,EACC,4,2,0,0,0
Engine 5,EACC,4,3,0,0,0
Engine 5,EACC,4,4,0,0,0
Engine 5,EACC,4,5,0,0,0
Engine 5,EACC,5,1,0,0,0
Engine 5,EACC,5,2,0,0,0
Engine 5,EACC,5,3,0,0,0
Engine 5,EACC,5,4,0,0,0
Engine 5,EACC,5,5,0,0,0
Engine 5,SACC,1,1,0,0,0
Engine 5,SACC,1,2,0,0,0
Engine 5,SACC,1,3,0,0,0
Engine 5,SACC,1,4,0,0,0
Engine 5,SACC,1,5,0,0,0
Engine 5,SACC,2,1,0,0,0
Engine 5,SACC,2,2,0,0,0
Engine 5,SACC,2,3,0,0,0
Engine 5,SACC,2,4,0,0,0
Engine 5,SACC,2,5,0,0,0
Engine 5,SACC,3,1,0,0,0
Engine 5,SACC,3,2,0,0,0
Engine 5,SACC,3,3,0,0,0
Engine 5,SACC,3,4,0,0,0
Engine 5,SACC,3,5,0,0,0
Engine 5,SACC,4,1,0,0,0
Engine 5,SACC,4,2,0,0,0
Engine 5,SACC,4,3,0,0,0
Engine 5,SACC,4,4,0,0,0
Engine 5,SACC,4,5,0,0,0
Engine 5,SACC,5,1,0,0,0
Engine 5,SACC,5,2,0,0,0
Engine 5,SACC,5,3,0,0,0
Engine 5,SACC,5,4,0,0,0
Engine 5,SACC,5,5,0,0,0
Engine 6,AICC,1,1,0,0,0
Engine 6,AICC,1,2,0,0,0
Engine 6,AICC,1,3,0,0,0
Engine 6,AICC,1,4,0,0,0
Engine 6,AICC,1,5,0,0,0
Engine 6,AICC,2,1,0,0,0
Engine 6,AICC,2,2,0,0,0
Engine 6,AICC,2,3,0,0,0
Engine 6,AICC,2,4,0,0,0
Engine 6,AICC,2,5,0,0,0
Engine 6,AICC,3,1,0,0,0
Engine 6,AICC,3,2,0,0,0
Engine 6,AICC,3,3,0,0,0
Engine 6,AICC,3,4,0,0,0
Engine 6,AICC,3,5,0,0,0
Engine 6,AICC,4,1,0,0,0
Engine 6,AICC,4,2,0,0,0
Engine 6,AICC,4,3,0,0,0
Engine 6,AICC,4,4,0,0,0
Engine 6,AICC,4,5,0,0,0
Engine 6,AICC,5,1,0,0,0
Engine 6,AICC,5,2,0,0,0
Engine 6,AICC,5,3,0,0,0
Engine 6,AICC,5,4,0,0,0
Engine 6,AICC,5,5,0,0,0
Engine 6,NWCC,1,1,65,0,65
Engine 6,NWCC,1,2,61,4,65
Engine 6,NWCC,1,3,64,1,65
Engine 6,NWCC,1,4,65,0,65
Engine 6,NWCC,1,5,65,0,65
Engine 6,NWCC,2,1,65,0,65
Engine 6,NWCC,2,2,63,2,65
Engine 6,NWCC,2,3,63,2,65
Engine 6,NWCC,2,4,65,0,65
Engine 6,NWCC,2,5,65,0,65
Engine 6,NWCC,3,1,65,0,65
Engine 6,NWCC,3,2,65,0,65
Engine 6,NWCC,3,3,63,2,65
Engine 6,NWCC,3,4,65,0,65
Engine 6,NWCC,3,5,65,0,65
Engine 6,NWCC,4,1,65,0,65
Engine 6,NWCC,4,2,65,0,65
Engine 6,NWCC,4,3,65,0,65
Engine 6,NWCC,4,4,64,1,65
Engine 6,NWCC,4,5,65,0,65
Engine 6,NWCC,5,1,65,0,65
Engine 6,NWCC,5,2,65,0,65
Engine 6,NWCC,5,3,65,0,65
Engine 6,NWCC,5,4,65,0,65
Engine 6,NWCC,5,5,59,6,65
Engine 6,ONCC,1,1,0,0,0
Engine 6,ONCC,1,2,0,0,0
Engine 6,ONCC,1,3,0,0,0
Engine 6,ONCC,1,4,0,0,0
Engine 6,ONCC,1,5,0,0,0
Engine 6,ONCC,2,1,0,0,0
Engine 6,ONCC,2,2,0,0,0
Engine 6,ONCC,2,3,0,0,0
Engine 6,ONCC,2,4,0,0,0
Engine 6,ONCC,2,5,0,0,0
Engine 6,ONCC,3,1,0,0,0
Engine 6,ONCC,3,2,0,0,0
Engine 6,ONCC,3,3,0,0,0
Engine 6,ONCC,3,4,0,0,0
Engine 6,ONCC,3,5,0,0,0
Engine 6,ONCC,4,1,0,0,0
Engine 6,ONCC,4,2,0,0,0
Engine 6,ONCC,4,3,0,0,0
Engine 6,ONCC,4,4,0,0,0
Engine 6,ONCC,4,5,0,0,0
Engine 6,ONCC,5,1,0,0,0
Engine 6,ONCC,5,2,0,0,0
Engine 6,ONCC,5,3,0,0,0
Engine 6,ONCC,5,4,0,0,0
Engine 6,ONCC,5,5,0,0,0
Engine 6,OSCC,1,1,16,0,16
Engine 6,OSCC,1,2,16,0,16
Engine 6,OSCC,1,3,16,0,16
Engine 6,OSCC,1,4,16,0,16
Engine 6,OSCC,1,5,16,0,16
Engine 6,OSCC,2,1,16,0,16
Engine 6,OSCC,2,2,16,0,16
Engine 6,OSCC,2,3,16,0,16
Engine 6,OSCC,2,4,16,0,16
Engine 6,OSCC,2,5,16,0,16
Engine 6,OSCC,3,1,16,0,16
Engine 6,OSCC,3,2,16,0,16
Engine 6,OSCC,3,3,16,0,16
Engine 6,OSCC,3,4,16,0,16
Engine 6,OSCC,3,5,16,0,16
Engine 6,OSCC,4,1,16,0,16
Engine 6,OSCC,4,2,16,0,16
Engine 6,OSCC,4,3,16,0,16
Engine 6,OSCC,4,4,16,0,16
Engine 6,OSCC,4,5,16,0,16
Engine 6,OSCC,5,1,16,0,16
Engine 6,OSCC,5,2,16,0,16
Engine 6,OSCC,5,3,16,0,16
Engine 6,OSCC,5,4,16,0,16
Engine 6,OSCC,5,5,16,0,16
Engine 6,NRCC,1,1,69,3,72
Engine 6,NRCC,1,2,66,6,72
Engine 6,NRCC,1,3,65,7,72
Engine 6,NRCC,1,4,72,0,72
Engine 6,NRCC,1,5,72,0,72
Engine 6,NRCC,2,1,72,0,72
Engine 6,NRCC,2,2,72,0,72
Engine 6,NRCC,2,3,58,14,72
Engine 6,NRCC,2,4,61,11,72
Engine 6,NRCC,2,5,68,4,72
Engine 6,NRCC,3,1,72,0,72
Engine 6,NRCC,3,2,72,0,72
Engine 6,NRCC,3,3,72,0,72
Engine 6,NRCC,3,4,69,3,72
Engine 6,NRCC,3,5,70,2,72
Engine 6,NRCC,4,1,72,0,72
Engine 6,NRCC,4,2,72,0,72
Engine 6,NRCC,4,3,72,0,72
Engine 6,NRCC,4,4,72,0,72
Engine 6,NRCC,4,5,72,0,72
Engine 6,NRCC,5,1,72,0,72
Engine 6,NRCC,5,2,72,0,72
Engine 6,NRCC,5,3,72,0,72
Engine 6,NRCC,5,4,72,0,72
Engine 6,NRCC,5,5,72,0,72
Engine 6,GBCC,1,1,41,2,43
Engine 6,GBCC,1,2,38,5,43
Engine 6,GBCC,1,3,38,5,43
Engine 6,GBCC,1,4,43,0,43
Engine 6,GBCC,1,5,43,0,43
Engine 6,GBCC,2,1,43,0,43
Engine 6,GBCC,2,2,43,0,43
Engine 6,GBCC,2,3,38,5,43
Engine 6,GBCC,2,4,37,6,43
Engine 6,GBCC,2,5,29,14,43
Engine 6,GBCC,3,1,43,0,43
Engine 6,GBCC,3,2,43,0,43
Engine 6,GBCC,3,3,43,0,43
Engine 6,GBCC,3,4,41,2,43
Engine 6,GBCC,3,5,32,11,43
Engine 6,GBCC,4,1,43,0,43
Engine 6,GBCC,4,2,43,0,43
Engine 6,GBCC,4,3,43,0,43
Engine 6,GBCC,4,4,43,0,43
Engine 6,GBCC,4,5,43,0,43
Engine 6,GBCC,5,1,43,0,43
Engine 6,GBCC,5,2,43,0,43
Engine 6,GBCC,5,3,43,0,43
Engine 6,GBCC,5,4,43,0,43
Engine 6,GBCC,5,5,43,0,43
Engine 6,SWCC,1,1,68,1,69
Engine 6,SWCC,1,2,69,0,69
Engine 6,SWCC,1,3,69,0,69
Engine 6,SWCC,1,4,64,5,69
Engine 6,SWCC,1,5,69,0,69
Engine 6,SWCC,2,1,68,1,69
Engine 6,SWCC,2,2,69,0,69
Engine 6,SWCC,2,3,66,3,69
Engine 6,SWCC,2,4,58,11,69
Engine 6,SWCC,2,5,31,38,69
Engine 6,SWCC,3,1,69,0,69
Engine 6,SWCC,3,2,69,0,69
Engine 6,SWCC,3,3,69,0,69
Engine 6,SWCC,3,4,66,3,69
Engine 6,SWCC,3,5,69,0,69
Engine 6,SWCC,4,1,69,0,69
Engine 6,SWCC,4,2,69,0,69
Engine 6,SWCC,4,3,69,0,69
Engine 6,SWCC,4,4,69,0,69
Engine 6,SWCC,4,5,69,0,69
Engine 6,SWCC,5,1,69,0,69
Engine 6,SWCC,5,2,69,0,69
Engine 6,SWCC,5,3,69,0,69
Engine 6,SWCC,5,4,69,0,69
Engine 6,SWCC,5,5,69,0,69
Engine 6,RMCC,1,1,51,2,53
Engine 6,RMCC,1,2,47,6,53
Engine 6,RMCC,1,3,53,0,53
Engine 6,RMCC,1,4,53,0,53
Engine 6,RMCC,1,5,53,0,53
Engine 6,RMCC,2,1,53,0,53
Engine 6,RMCC,2,2,49,4,53
Engine 6,RMCC,2,3,47,6,53
Engine 6,RMCC,2,4,46,7,53
Engine 6,RMCC,2,5,37,16,53
Engine 6,RMCC,3,1,53,0,53
Engine 6,RMCC,3,2,53,0,53
Engine 6,RMCC,3,3,53,0,53
Engine 6,RMCC,3,4,52,1,53
Engine 6,RMCC,3,5,50,3,53
Engine 6,RMCC,4,1,53,0,53
Engine 6,RMCC,4,2,53,0,53
Engine 6,RMCC,4,3,53,0,53
Engine 6,RMCC,4,4,53,0,53
Engine 6,RMCC,4,5,53,0,53
Engine 6,RMCC,5,1,53,0,53
Engine 6,RMCC,5,2,53,0,53
Engine 6,RMCC,5,3,53,0,53
Engine 6,RMCC,5,4,53,0,53
Engine 6,RMCC,5,5,53,0,53
Engine 6,EACC,1,1,43,0,43
Engine 6,EACC,1,2,43,0,43
Engine 6,EACC,1,3,42,1,43
Engine 6,EACC,1,4,43,0,43
Engine 6,EACC,1,5,43,0,43
Engine 6,EACC,2,1,43,0,43
Engine 6,EACC,2,2,43,0,43
Engine 6,EACC,2,3,42,1,43
Engine 6,EACC,2,4,40,3,43
Engine 6,EACC,2,5,39,4,43
Engine 6,EACC,3,1,43,0,43
Engine 6,EACC,3,2,43,0,43
Engine 6,EACC,3,3,43,0,43
Engine 6,EACC,3,4,39,4,43
Engine 6,EACC,3,5,33,10,43
Engine 6,EACC,4,1,43,0,43
Engine 6,EACC,4,2,43,0,43
Engine 6,EACC,4,3,43,0,43
Engine 6,EACC,4,4,43,0,43
Engine 6,EACC,4,5,38,5,43
Engine 6,EACC,5,1,43,0,43
Engine 6,EACC,5,2,43,0,43
Engine 6,EACC,5,3,43,0,43
Engine 6,EACC,5,4,43,0,43
Engine 6,EACC,5,5,43,0,43
Engine 6,SACC,1,1,49,0,49
Engine 6,SACC,1,2,46,3,49
Engine 6,SACC,1,3,44,5,49
Engine 6,SACC,1,4,40,9,49
Engine 6,SACC,1,5,33,16,49
Engine 6,SACC,2,1,49,0,49
Engine 6,SACC,2,2,49,0,49
Engine 6,SACC,2,3,49,0,49
Engine 6,SACC,2,4,49,0,49
Engine 6,SACC,2,5,43,6,49
Engine 6,SACC,3,1,49,0,49
Engine 6,SACC,3,2,49,0,49
Engine 6,SACC,3,3,49,0,49
Engine 6,SACC,3,4,49,0,49
Engine 6,SACC,3,5,49,0,49
Engine 6,SACC,4,1,49,0,49
Engine 6,SACC,4,2,49,0,49
Engine 6,SACC,4,3,49,0,49
Engine 6,SACC,4,4,49,0,49
Engine 6,SACC,4,5,49,0,49
Engine 6,SACC,5,1,49,0,49
Engine 6,SACC,5,2,49,0,49
Engine 6,SACC,5,3,49,0,49
Engine 6,SACC,5,4,49,0,49
Engine 6,SACC,5,5,49,0,49
Engine 7,AICC,1,1,0,0,0
Engine 7,AICC,1,2,0,0,0
Engine 7,AICC,1,3,0,0,0
Engine 7,AICC,1,4,0,0,0
Engine 7,AICC,1,5,0,0,0
Engine 7,AICC,2,1,0,0,0
Engine 7,AICC,2,2,0,0,0
Engine 7,AICC,2,3,0,0,0
Engine 7,AICC,2,4,0,0,0
Engine 7,AICC,2,5,0,0,0
Engine 7,AICC,3,1,0,0,0
Engine 7,AICC,3,2,0,0,0
Engine 7,AICC,3,3,0,0,0
Engine 7,AICC,3,4,0,0,0
Engine 7,AICC,3,5,0,0,0
Engine 7,AICC,4,1,0,0,0
Engine 7,AICC,4,2,0,0,0
Engine 7,AICC,4,3,0,0,0
Engine 7,AICC,4,4,0,0,0
Engine 7,AICC,4,5,0,0,0
Engine 7,AICC,5,1,0,0,0
Engine 7,AICC,5,2,0,0,0
Engine 7,AICC,5,3,0,0,0
Engine 7,AICC,5,4,0,0,0
Engine 7,AICC,5,5,0,0,0
Engine 7,NWCC,1,1,1,0,1
Engine 7,NWCC,1,2,1,0,1
Engine 7,NWCC,1,3,1,0,1
Engine 7,NWCC,1,4,1,0,1
Engine 7,NWCC,1,5,1,0,1
Engine 7,NWCC,2,1,1,0,1
Engine 7,NWCC,2,2,1,0,1
Engine 7,NWCC,2,3,1,0,1
Engine 7,NWCC,2,4,1,0,1
Engine 7,NWCC,2,5,1,0,1
Engine 7,NWCC,3,1,1,0,1
Engine 7,NWCC,3,2,1,0,1
Engine 7,NWCC,3,3,1,0,1
Engine 7,NWCC,3,4,1,0,1
Engine 7,NWCC,3,5,1,0,1
Engine 7,NWCC,4,1,1,0,1
Engine 7,NWCC,4,2,1,0,1
Engine 7,NWCC,4,3,1,0,1
Engine 7,NWCC,4,4,1,0,1
Engine 7,NWCC,4,5,1,0,1
Engine 7,NWCC,5,1,1,0,1
Engine 7,NWCC,5,2,1,0,1
Engine 7,NWCC,5,3,1,0,1
Engine 7,NWCC,5,4,1,0,1
Engine 7,NWCC,5,5,1,0,1
Engine 7,ONCC,1,1,7,0,7
Engine 7,ONCC,1,2,7,0,7
Engine 7,ONCC,1,3,7,0,7
Engine 7,ONCC,1,4,7,0,7
Engine 7,ONCC,1,5,7,0,7
Engine 7,ONCC,2,1,7,0,7
Engine 7,ONCC,2,2,7,0,7
Engine 7,ONCC,2,3,7,0,7
Engine 7,ONCC,2,4,7,0,7
Engine 7,ONCC,2,5,7,0,7
Engine 7,ONCC,3,1,7,0,7
Engine 7,ONCC,3,2,7,0,7
Engine 7,ONCC,3,3,7,0,7
Engine 7,ONCC,3,4,7,0,7
Engine 7,ONCC,3,5,7,0,7
Engine 7,ONCC,4,1,7,0,7
Engine 7,ONCC,4,2,7,0,7
Engine 7,ONCC,4,3,7,0,7
Engine 7,ONCC,4,4,7,0,7
Engine 7,ONCC,4,5,7,0,7
Engine 7,ONCC,5,1,7,0,7
Engine 7,ONCC,5,2,7,0,7
Engine 7,ONCC,5,3,7,0,7
Engine 7,ONCC,5,4,7,0,7
Engine 7,ONCC,5,5,7,0,7
Engine 7,OSCC,1,1,5,0,5
Engine 7,OSCC,1,2,5,0,5
Engine 7,OSCC,1,3,5,0,5
Engine 7,OSCC,1,4,5,0,5
Engine 7,OSCC,1,5,5,0,5
Engine 7,OSCC,2,1,5,0,5
Engine 7,OSCC,2,2,5,0,5
Engine 7,OSCC,2,3,5,0,5
Engine 7,OSCC,2,4,5,0,5
Engine 7,OSCC,2,5,5,0,5
Engine 7,OSCC,3,1,5,0,5
Engine 7,OSCC,3,2,5,0,5
Engine 7,OSCC,3,3,5,0,5
Engine 7,OSCC,3,4,5,0,5
Engine 7,OSCC,3,5,5,0,5
Engine 7,OSCC,4,1,5,0,5
Engine 7,OSCC,4,2,5,0,5
Engine 7,OSCC,4,3,5,0,5
Engine 7,OSCC,4,4,5,0,5
Engine 7,OSCC,4,5,5,0,5
Engine 7,OSCC,5,1,5,0,5
Engine 7,OSCC,5,2,5,0,5
Engine 7,OSCC,5,3,5,0,5
Engine 7,OSCC,5,4,5,0,5
Engine 7,OSCC,5,5,5,0,5
Engine 7,NRCC,1,1,2,0,2
Engine 7,NRCC,1,2,2,0,2
Engine 7,NRCC,1,3,2,0,2
Engine 7,NRCC,1,4,2,0,2
Engine 7,NRCC,1,5,2,0,2
Engine 7,NRCC,2,1,2,0,2
Engine 7,NRCC,2,2,2,0,2
Engine 7,NRCC,2,3,2,0,2
Engine 7,NRCC,2,4,2,0,2
Engine 7,NRCC,2,5,2,0,2
Engine 7,NRCC,3,1,2,0,2
Engine 7,NRCC,3,2,2,0,2
Engine 7,NRCC,3,3,2,0,2
Engine 7,NRCC,3,4,2,0,2
Engine 7,NRCC,3,5,2,0,2
Engine 7,NRCC,4,1,2,0,2
Engine 7,NRCC,4,2,2,0,2
Engine 7,NRCC,4,3,2,0,2
Engine 7,NRCC,4,4,2,0,2
Engine 7,NRCC,4,5,2,0,2
Engine 7,NRCC,5,1,2,0,2
Engine 7,NRCC,5,2,2,0,2
Engine 7,NRCC,5,3,2,0,2
Engine 7,NRCC,5,4,2,0,2
Engine 7,NRCC,5,5,2,0,2
Engine 7,GBCC,1,1,4,0,4
Engine 7,GBCC,1,2,4,0,4
Engine 7,GBCC,1,3,4,0,4
Engine 7,GBCC,1,4,4,0,4
Engine 7,GBCC,1,5,4,0,4
Engine 7,GBCC,2,1,4,0,4
Engine 7,GBCC,2,2,4,0,4
Engine 7,GBCC,2,3,4,0,4
Engine 7,GBCC,2,4,4,0,4
Engine 7,GBCC,2,5,4,0,4
Engine 7,GBCC,3,1,4,0,4
Engine 7,GBCC,3,2,4,0,4
Engine 7,GBCC,3,3,4,0,4
Engine 7,GBCC,3,4,4,0,4
Engine 7,GBCC,3,5,4,0,4
Engine 7,GBCC,4,1,4,0,4
Engine 7,GBCC,4,2,4,0,4
Engine 7,GBCC,4,3,4,0,4
Engine 7,GBCC,4,4,4,0,4
Engine 7,GBCC,4,5,4,0,4
Engine 7,GBCC,5,1,4,0,4
Engine 7,GBCC,5,2,4,0,4
Engine 7,GBCC,5,3,4,0,4
Engine 7,GBCC,5,4,4,0,4
Engine 7,GBCC,5,5,4,0,4
Engine 7,SWCC,1,1,0,0,0
Engine 7,SWCC,1,2,0,0,0
Engine 7,SWCC,1,3,0,0,0
Engine 7,SWCC,1,4,0,0,0
Engine 7,SWCC,1,5,0,0,0
Engine 7,SWCC,2,1,0,0,0
Engine 7,SWCC,2,2,0,0,0
Engine 7,SWCC,2,3,0,0,0
Engine 7,SWCC,2,4,0,0,0
Engine 7,SWCC,2,5,0,0,0
Engine 7,SWCC,3,1,0,0,0
Engine 7,SWCC,3,2,0,0,0
Engine 7,SWCC,3,3,0,0,0
Engine 7,SWCC,3,4,0,0,0
Engine 7,SWCC,3,5,0,0,0
Engine 7,SWCC,4,1,0,0,0
Engine 7,SWCC,4,2,0,0,0
Engine 7,SWCC,4,3,0,0,0
Engine 7,SWCC,4,4,0,0,0
Engine 7,SWCC,4,5,0,0,0
Engine 7,SWCC,5,1,0,0,0
Engine 7,SWCC,5,2,0,0,0
Engine 7,SWCC,5,3,0,0,0
Engine 7,SWCC,5,4,0,0,0
Engine 7,SWCC,5,5,0,0,0
Engine 7,RMCC,1,1,5,0,5
Engine 7,RMCC,1,2,5,0,5
Engine 7,RMCC,1,3,5,0,5
Engine 7,RMCC,1,4,5,0,5
Engine 7,RMCC,1,5,5,0,5
Engine 7,RMCC,2,1,5,0,5
Engine 7,RMCC,2,2,5,0,5
Engine 7,RMCC,2,3,5,0,5
Engine 7,RMCC,2,4,5,0,5
Engine 7,RMCC,2,5,5,0,5
Engine 7,RMCC,3,1,5,0,5
Engine 7,RMCC,3,2,5,0,5
Engine 7,RMCC,3,3,5,0,5
Engine 7,RMCC,3,4,5,0,5
Engine 7,RMCC,3,5,5,0,5
Engine 7,RMCC,4,1,5,0,5
Engine 7,RMCC,4,2,5,0,5
Engine 7,RMCC,4,3,5,0,5
Engine 7,RMCC,4,4,5,0,5
Engine 7,RMCC,4,5,5,0,5
Engine 7,RMCC,5,1,5,0,5
Engine 7,RMCC,5,2,5,0,5
Engine 7,RMCC,5,3,5,0,5
Engine 7,RMCC,5,4,5,0,5
Engine 7,RMCC,5,5,5,0,5
Engine 7,EACC,1,1,0,0,0
Engine 7,EACC,1,2,0,0,0
Engine 7,EACC,1,3,0,0,0
Engine 7,EACC,1,4,0,0,0
Engine 7,EACC,1,5,0,0,0
Engine 7,EACC,2,1,0,0,0
Engine 7,EACC,2,2,0,0,0
Engine 7,EACC,2,3,0,0,0
Engine 7,EACC,2,4,0,0,0
Engine 7,EACC,2,5,0,0,0
Engine 7,EACC,3,1,0,0,0
Engine 7,EACC,3,2,0,0,0
Engine 7,EACC,3,3,0,0,0
Engine 7,EACC,3,4,0,0,0
Engine 7,EACC,3,5,0,0,0
Engine 7,EACC,4,1,0,0,0
Engine 7,EACC,4,2,0,0,0
Engine 7,EACC,4,3,0,0,0
Engine 7,EACC,4,4,0,0,0
Engine 7,EACC,4,5,0,0,0
Engine 7,EACC,5,1,0,0,0
Engine 7,EACC,5,2,0,0,0
Engine 7,EACC,5,3,0,0,0
Engine 7,EACC,5,4,0,0,0
Engine 7,EACC,5,5,0,0,0
Engine 7,SACC,1,1,0,0,0
Engine 7,SACC,1,2,0,0,0
Engine 7,SACC,1,3,0,0,0
Engine 7,SACC,1,4,0,0,0
Engine 7,SACC,1,5,0,0,0
Engine 7,SACC,2,1,0,0,0
Engine 7,SACC,2,2,0,0,0
Engine 7,SACC,2,3,0,0,0
Engine 7,SACC,2,4,0,0,0
Engine 7,SACC,2,5,0,0,0
Engine 7,SACC,3,1,0,0,0
Engine 7,SACC,3,2,0,0,0
Engine 7,SACC,3,3,0,0,0
Engine 7,SACC,3,4,0,0,0
Engine 7,SACC,3,5,0,0,0
Engine 7,SACC,4,1,0,0,0
Engine 7,SACC,4,2,0,0,0
Engine 7,SACC,4,3,0,0,0
Engine 7,SACC,4,4,0,0,0
Engine 7,SACC,4,5,0,0,0
Engine 7,SACC,5,1,0,0,0
Engine 7,SACC,5,2,0,0,0
