crewtype,region,gacc_pl,national_pl,drawndown,mobile,staffing
Crew 2IA,EACC,4,2,2.8333333333,0,2.8333333333
Crew 2IA,EACC,4,3,2.8333333333,0,2.8333333333
Crew 2IA,EACC,4,4,2.8333333333,0,2.8333333333
Crew 2IA,EACC,4,5,2.5,0.3333333333,2.8333333333
Crew 2IA,EACC,5,1,2.8333333333,0,2.8333333333
Crew 2IA,EACC,5,2,2.8333333333,0,2.8333333333
Crew 2IA,EACC,5,3,2.8333333333,0,2.8333333333
Crew 2IA,EACC,5,4,2.8333333333,0,2.8333333333
Crew 2IA,EACC,5,5,2.8333333333,0,2.8333333333
Crew 2IA,SACC,1,1,1.8333333333,0,1.8333333333
Crew 2IA,SACC,1,2,1.5,0.3333333333,1.8333333333
Crew 2IA,SACC,1,3,1.3333333333,0.5,1.8333333333
Crew 2IA,SACC,1,4,1,0.8333333333,1.8333333333
Crew 2IA,SACC,1,5,1.5,0.3333333333,1.8333333333
Crew 2IA,SACC,2,1,1.6666666667,0.1666666667,1.8333333333
Crew 2IA,SACC,2,2,1.6666666667,0.1666666667,1.8333333333
Crew 2IA,SACC,2,3,1.6666666667,0.1666666667,1.8333333333
Crew 2IA,SACC,2,4,1.6666666667,0.1666666667,1.8333333333
Crew 2IA,SACC,2,5,1.6666666667,0.1666666667,1.8333333333
Crew 2IA,SACC,3,1,1.8333333333,0,1.8333333333
Crew 2IA,SACC,3,2,1.8333333333,0,1.8333333333
Crew 2IA,SACC,3,3,1.8333333333,0,1.8333333333
Crew 2IA,SACC,3,4,1.8333333333,0,1.8333333333
Crew 2IA,SACC,3,5,1.8333333333,0,1.8333333333
Crew 2IA,SACC,4,1,1.8333333333,0,1.8333333333
Crew 2IA,SACC,4,2,1.8333333333,0,1.8333333333
Crew 2IA,SACC,4,3,1.8333333333,0,1.8333333333
Crew 2IA,SACC,4,4,1.8333333333,0,1.8333333333
Crew 2IA,SACC,4,5,1.8333333333,0,1.8333333333
Crew 2IA,SACC,5,1,1.8333333333,0,1.8333333333
Crew 2IA,SACC,5,2,1.8333333333,0,1.8333333333
Crew 2IA,SACC,5,3,1.8333333333,0,1.8333333333
Crew 2IA,SACC,5,4,1.8333333333,0,1.8333333333
Crew 2IA,SACC,5,5,1.8333333333,0,1.8333333333
Crew 2,AICC,1,1,0,0,0
Crew 2,AICC,1,2,0,0,0
Crew 2,AICC,1,3,0,0,0
Crew 2,AICC,1,4,0,0,0
Crew 2,AICC,1,5,0,0,0
Crew 2,AICC,2,1,0,0,0
Crew 2,AICC,2,2,0,0,0
Crew 2,AICC,2,3,0,0,0
Crew 2,AICC,2,4,0,0,0
Crew 2,AICC,2,5,0,0,0
Crew 2,AICC,3,1,0,0,0
Crew 2,AICC,3,2,0,0,0
Crew 2,AICC,3,3,0,0,0
Crew 2,AICC,3,4,0,0,0
Crew 2,AICC,3,5,0,0,0
Crew 2,AICC,4,1,0,0,0
Crew 2,AICC,4,2,0,0,0
Crew 2,AICC,4,3,0,0,0
Crew 2,AICC,4,4,0,0,0
Crew 2,AICC,4,5,0,0,0
Crew 2,AICC,5,1,0,0,0
Crew 2,AICC,5,2,0,0,0
Crew 2,AICC,5,3,0,0,0
Crew 2,AICC,5,4,0,0,0
Crew 2,AICC,5,5,0,0,0
Crew 2,NWCC,1,1,1.8333333333,0,1.8333333333
Crew 2,NWCC,1,2,1.8333333333,0,1.8333333333
Crew 2,NWCC,1,3,1.6666666667,0.1666666667,1.8333333333
Crew 2,NWCC,1,4,1.8333333333,0,1.8333333333
Crew 2,NWCC,1,5,1.8333333333,0,1.8333333333
Crew 2,NWCC,2,1,1.8333333333,0,1.8333333333
Crew 2,NWCC,2,2,1.8333333333,0,1.8333333333
Crew 2,NWCC,2,3,1.5,0.3333333333,1.8333333333
Crew 2,NWCC,2,4,1.8333333333,0,1.8333333333
Crew 2,NWCC,2,5,1.8333333333,0,1.8333333333
Crew 2,NWCC,3,1,1.8333333333,0,1.8333333333
Crew 2,NWCC,3,2,1.8333333333,0,1.8333333333
Crew 2,NWCC,3,3,1.6666666667,0.1666666667,1.8333333333
Crew 2,NWCC,3,4,1.6666666667,0.1666666667,1.8333333333
Crew 2,NWCC,3,5,1.8333333333,0,1.8333333333
Crew 2,NWCC,4,1,1.8333333333,0,1.8333333333
Crew 2,NWCC,4,2,1.8333333333,0,1.8333333333
Crew 2,NWCC,4,3,1.8333333333,0,1.8333333333
Crew 2,NWCC,4,4,1.8333333333,0,1.8333333333
Crew 2,NWCC,4,5,1.8333333333,0,1.8333333333
Crew 2,NWCC,5,1,1.8333333333,0,1.8333333333
Crew 2,NWCC,5,2,1.8333333333,0,1.8333333333
Crew 2,NWCC,5,3,1.8333333333,0,1.8333333333
Crew 2,NWCC,5,4,1.8333333333,0,1.8333333333
Crew 2,NWCC,5,5,1.8333333333,0,1.8333333333
Crew 2,ONCC,1,1,3,0,3
Crew 2,ONCC,1,2,3,0,3
Crew 2,ONCC,1,3,3,0,3
Crew 2,ONCC,1,4,3,0,3
Crew 2,ONCC,1,5,3,0,3
Crew 2,ONCC,2,1,3,0,3
Crew 2,ONCC,2,2,3,0,3
Crew 2,ONCC,2,3,3,0,3
Crew 2,ONCC,2,4,3,0,3
Crew 2,ONCC,2,5,3,0,3
Crew 2,ONCC,3,1,3,0,3
Crew 2,ONCC,3,2,3,0,3
Crew 2,ONCC,3,3,3,0,3
Crew 2,ONCC,3,4,3,0,3
Crew 2,ONCC,3,5,3,0,3
Crew 2,ONCC,4,1,3,0,3
Crew 2,ONCC,4,2,3,0,3
Crew 2,ONCC,4,3,3,0,3
Crew 2,ONCC,4,4,3,0,3
Crew 2,ONCC,4,5,3,0,3
Crew 2,ONCC,5,1,3,0,3
Crew 2,ONCC,5,2,3,0,3
Crew 2,ONCC,5,3,3,0,3
Crew 2,ONCC,5,4,3,0,3
Crew 2,ONCC,5,5,3,0,3
Crew 2,OSCC,1,1,12.3333333333,0,12.3333333333
Crew 2,OSCC,1,2,11.8333333333,0.5,12.3333333333
Crew 2,OSCC,1,3,12.3333333333,0,12.3333333333
Crew 2,OSCC,1,4,12.3333333333,0,12.3333333333
Crew 2,OSCC,1,5,12.3333333333,0,12.3333333333
Crew 2,OSCC,2,1,12.3333333333,0,12.3333333333
Crew 2,OSCC,2,2,11.5,0.8333333333,12.3333333333
Crew 2,OSCC,2,3,11.6666666667,0.6666666667,12.3333333333
Crew 2,OSCC,2,4,12.3333333333,0,12.3333333333
Crew 2,OSCC,2,5,12.3333333333,0,12.3333333333
Crew 2,OSCC,3,1,12.3333333333,0,12.3333333333
Crew 2,OSCC,3,2,12,0.3333333333,12.3333333333
Crew 2,OSCC,3,3,11.8333333333,0.5,12.3333333333
Crew 2,OSCC,3,4,11.3333333333,1,12.3333333333
Crew 2,OSCC,3,5,11.1666666667,1.1666666667,12.3333333333
Crew 2,OSCC,4,1,12.3333333333,0,12.3333333333
Crew 2,OSCC,4,2,12.1666666667,0.1666666667,12.3333333333
Crew 2,OSCC,4,3,12.3333333333,0,12.3333333333
Crew 2,OSCC,4,4,11.6666666667,0.6666666667,12.3333333333
Crew 2,OSCC,4,5,12.3333333333,0,12.3333333333
Crew 2,OSCC,5,1,12.3333333333,0,12.3333333333
Crew 2,OSCC,5,2,12.3333333333,0,12.3333333333
Crew 2,OSCC,5,3,12.3333333333,0,12.3333333333
Crew 2,OSCC,5,4,12.3333333333,0,12.3333333333
Crew 2,OSCC,5,5,12.3333333333,0,12.3333333333
Crew 2,NRCC,1,1,0.5,0,0.5
Crew 2,NRCC,1,2,0.5,0,0.5
Crew 2,NRCC,1,3,0.5,0,0.5
Crew 2,NRCC,1,4,0.5,0,0.5
Crew 2,NRCC,1,5,0.5,0,0.5
Crew 2,NRCC,2,1,0.5,0,0.5
Crew 2,NRCC,2,2,0.5,0,0.5
Crew 2,NRCC,2,3,0.5,0,0.5
Crew 2,NRCC,2,4,0.5,0,0.5
Crew 2,NRCC,2,5,0.5,0,0.5
Crew 2,NRCC,3,1,0.5,0,0.5
Crew 2,NRCC,3,2,0.5,0,0.5
Crew 2,NRCC,3,3,0.5,0,0.5
Crew 2,NRCC,3,4,0.5,0,0.5
Crew 2,NRCC,3,5,0.5,0,0.5
Crew 2,NRCC,4,1,0.5,0,0.5
Crew 2,NRCC,4,2,0.5,0,0.5
Crew 2,NRCC,4,3,0.5,0,0.5
Crew 2,NRCC,4,4,0.5,0,0.5
Crew 2,NRCC,4,5,0.5,0,0.5
Crew 2,NRCC,5,1,0.5,0,0.5
Crew 2,NRCC,5,2,0.5,0,0.5
Crew 2,NRCC,5,3,0.5,0,0.5
Crew 2,NRCC,5,4,0.5,0,0.5
Crew 2,NRCC,5,5,0.5,0,0.5
Crew 2,GBCC,1,1,0.8333333333,0,0.8333333333
Crew 2,GBCC,1,2,0.8333333333,0,0.8333333333
Crew 2,GBCC,1,3,0.8333333333,0,0.8333333333
Crew 2,GBCC,1,4,0.8333333333,0,0.8333333333
Crew 2,GBCC,1,5,0.8333333333,0,0.8333333333
Crew 2,GBCC,2,1,0.8333333333,0,0.8333333333
Crew 2,GBCC,2,2,0.8333333333,0,0.8333333333
Crew 2,GBCC,2,3,0.6666666667,0.1666666667,0.8333333333
Crew 2,GBCC,2,4,0.8333333333,0,0.8333333333
Crew 2,GBCC,2,5,0.8333333333,0,0.8333333333
Crew 2,GBCC,3,1,0.8333333333,0,0.8333333333
Crew 2,GBCC,3,2,0.8333333333,0,0.8333333333
Crew 2,GBCC,3,3,0.6666666667,0.1666666667,0.8333333333
Crew 2,GBCC,3,4,0.8333333333,0,0.8333333333
Crew 2,GBCC,3,5,0.8333333333,0,0.8333333333
Crew 2,GBCC,4,1,0.8333333333,0,0.8333333333
Crew 2,GBCC,4,2,0.8333333333,0,0.8333333333
Crew 2,GBCC,4,3,0.8333333333,0,0.8333333333
Crew 2,GBCC,4,4,0.8333333333,0,0.8333333333
Crew 2,GBCC,4,5,0.8333333333,0,0.8333333333
Crew 2,GBCC,5,1,0.8333333333,0,0.8333333333
Crew 2,GBCC,5,2,0.8333333333,0,0.8333333333
Crew 2,GBCC,5,3,0.8333333333,0,0.8333333333
Crew 2,GBCC,5,4,0.8333333333,0,0.8333333333
Crew 2,GBCC,5,5,0.8333333333,0,0.8333333333
Crew 2,SWCC,1,1,0.1666666667,0,0.1666666667
Crew 2,SWCC,1,2,0.1666666667,0,0.1666666667
Crew 2,SWCC,1,3,0.1666666667,0,0.1666666667
Crew 2,SWCC,1,4,0.1666666667,0,0.1666666667
Crew 2,SWCC,1,5,0.1666666667,0,0.1666666667
Crew 2,SWCC,2,1,0.1666666667,0,0.1666666667
Crew 2,SWCC,2,2,0.1666666667,0,0.1666666667
Crew 2,SWCC,2,3,0.1666666667,0,0.1666666667
Crew 2,SWCC,2,4,0.1666666667,0,0.1666666667
Crew 2,SWCC,2,5,0.1666666667,0,0.1666666667
Crew 2,SWCC,3,1,0.1666666667,0,0.1666666667
Crew 2,SWCC,3,2,0.1666666667,0,0.1666666667
Crew 2,SWCC,3,3,0.1666666667,0,0.1666666667
Crew 2,SWCC,3,4,0.1666666667,0,0.1666666667
Crew 2,SWCC,3,5,0.1666666667,0,0.1666666667
Crew 2,SWCC,4,1,0.1666666667,0,0.1666666667
Crew 2,SWCC,4,2,0.1666666667,0,0.1666666667
Crew 2,SWCC,4,3,0.1666666667,0,0.1666666667
Crew 2,SWCC,4,4,0.1666666667,0,0.1666666667
Crew 2,SWCC,4,5,0.1666666667,0,0.1666666667
Crew 2,SWCC,5,1,0.1666666667,0,0.1666666667
Crew 2,SWCC,5,2,0.1666666667,0,0.1666666667
Crew 2,SWCC,5,3,0.1666666667,0,0.1666666667
Crew 2,SWCC,5,4,0.1666666667,0,0.1666666667
Crew 2,SWCC,5,5,0.1666666667,0,0.1666666667
Crew 2,RMCC,1,1,0.3333333333,0,0.3333333333
Crew 2,RMCC,1,2,0.3333333333,0,0.3333333333
Crew 2,RMCC,1,3,0.3333333333,0,0.3333333333
Crew 2,RMCC,1,4,0.3333333333,0,0.3333333333
Crew 2,RMCC,1,5,0.3333333333,0,0.3333333333
Crew 2,RMCC,2,1,0.3333333333,0,0.3333333333
Crew 2,RMCC,2,2,0.3333333333,0,0.3333333333
Crew 2,RMCC,2,3,0.3333333333,0,0.3333333333
Crew 2,RMCC,2,4,0.3333333333,0,0.3333333333
Crew 2,RMCC,2,5,0.3333333333,0,0.3333333333
Crew 2,RMCC,3,1,0.3333333333,0,0.3333333333
Crew 2,RMCC,3,2,0.3333333333,0,0.3333333333
Crew 2,RMCC,3,3,0.3333333333,0,0.3333333333
Crew 2,RMCC,3,4,0.3333333333,0,0.3333333333
Crew 2,RMCC,3,5,0.3333333333,0,0.3333333333
Crew 2,RMCC,4,1,0.3333333333,0,0.3333333333
Crew 2,RMCC,4,2,0.3333333333,0,0.3333333333
Crew 2,RMCC,4,3,0.3333333333,0,0.3333333333
Crew 2,RMCC,4,4,0.3333333333,0,0.3333333333
Crew 2,RMCC,4,5,0.3333333333,0,0.3333333333
Crew 2,RMCC,5,1,0.3333333333,0,0.3333333333
Crew 2,RMCC,5,2,0.3333333333,0,0.3333333333
Crew 2,RMCC,5,3,0.3333333333,0,0.3333333333
Crew 2,RMCC,5,4,0.3333333333,0,0.3333333333
Crew 2,RMCC,5,5,0.3333333333,0,0.3333333333
Crew 2,EACC,1,1,0.3333333333,0,0.3333333333
Crew 2,EACC,1,2,0.3333333333,0,0.3333333333
Crew 2,EACC,1,3,0.3333333333,0,0.3333333333
Crew 2,EACC,1,4,0.3333333333,0,0.3333333333
Crew 2,EACC,1,5,0.3333333333,0,0.3333333333
Crew 2,EACC,2,1,0.3333333333,0,0.3333333333
Crew 2,EACC,2,2,0.3333333333,0,0.3333333333
Crew 2,EACC,2,3,0.3333333333,0,0.3333333333
Crew 2,EACC,2,4,0.3333333333,0,0.3333333333
Crew 2,EACC,2,5,0.3333333333,0,0.3333333333
Crew 2,EACC,3,1,0.3333333333,0,0.3333333333
Crew 2,EACC,3,2,0.3333333333,0,0.3333333333
Crew 2,EACC,3,3,0.3333333333,0,0.3333333333
Crew 2,EACC,3,4,0.3333333333,0,0.3333333333
Crew 2,EACC,3,5,0.3333333333,0,0.3333333333
Crew 2,EACC,4,1,0.3333333333,0,0.3333333333
Crew 2,EACC,4,2,0.3333333333,0,0.3333333333
Crew 2,EACC,4,3,0.3333333333,0,0.3333333333
Crew 2,EACC,4,4,0.3333333333,0,0.3333333333
Crew 2,EACC,4,5,0.3333333333,0,0.3333333333
Crew 2,EACC,5,1,0.3333333333,0,0.3333333333
Crew 2,EACC,5,2,0.3333333333,0,0.3333333333
Crew 2,EACC,5,3,0.3333333333,0,0.3333333333
Crew 2,EACC,5,4,0.3333333333,0,0.3333333333
Crew 2,EACC,5,5,0.3333333333,0,0.3333333333
Crew 2,SACC,1,1,1.1666666667,0,1.1666666667
Crew 2,SACC,1,2,1.1666666667,0,1.1666666667
Crew 2,SACC,1,3,0.8333333333,0.3333333333,1.1666666667
Crew 2,SACC,1,4,0.8333333333,0.3333333333,1.1666666667
Crew 2,SACC,1,5,0.8333333333,0.3333333333,1.1666666667
Crew 2,SACC,2,1,1.1666666667,0,1.1666666667
Crew 2,SACC,2,2,1,0.1666666667,1.1666666667
Crew 2,SACC,2,3,1.1666666667,0,1.1666666667
Crew 2,SACC,2,4,1,0.1666666667,1.1666666667
Crew 2,SACC,2,5,0.8333333333,0.3333333333,1.1666666667
Crew 2,SACC,3,1,1.1666666667,0,1.1666666667
Crew 2,SACC,3,2,1.1666666667,0,1.1666666667
Crew 2,SACC,3,3,1,0.1666666667,1.1666666667
Crew 2,SACC,3,4,1.1666666667,0,1.1666666667
Crew 2,SACC,3,5,1.1666666667,0,1.1666666667
Crew 2,SACC,4,1,1.1666666667,0,1.1666666667
Crew 2,SACC,4,2,1.1666666667,0,1.1666666667
Crew 2,SACC,4,3,1.1666666667,0,1.1666666667
Crew 2,SACC,4,4,1,0.1666666667,1.1666666667
Crew 2,SACC,4,5,1.1666666667,0,1.1666666667
Crew 2,SACC,5,1,1.1666666667,0,1.1666666667
Crew 2,SACC,5,2,1.1666666667,0,1.1666666667
Crew 2,SACC,5,3,1.1666666667,0,1.1666666667
Crew 2,SACC,5,4,1.1666666667,0,1.1666666667
Crew 2,SACC,5,5,1.1666666667,0,1.1666666667
Engine 3,AICC,1,1,0,0,0
Engine 3,AICC,1,2,0,0,0
Engine 3,AICC,1,3,0,0,0
Engine 3,AICC,1,4,0,0,0
Engine 3,AICC,1,5,0,0,0
Engine 3,AICC,2,1,0,0,0
Engine 3,AICC,2,2,0,0,0
Engine 3,AICC,2,3,0,0,0
Engine 3,AICC,2,4,0,0,0
Engine 3,AICC,2,5,0,0,0
Engine 3,AICC,3,1,0,0,0
Engine 3,AICC,3,2,0,0,0
Engine 3,AICC,3,3,0,0,0
Engine 3,AICC,3,4,0,0,0
Engine 3,AICC,3,5,0,0,0
Engine 3,AICC,4,1,0,0,0
Engine 3,AICC,4,2,0,0,0
Engine 3,AICC,4,3,0,0,0
Engine 3,AICC,4,4,0,0,0
Engine 3,AICC,4,5,0,0,0
Engine 3,AICC,5,1,0,0,0
Engine 3,AICC,5,2,0,0,0
Engine 3,AICC,5,3,0,0,0
Engine 3,AICC,5,4,0,0,0
Engine 3,AICC,5,5,0,0,0
Engine 3,NWCC,1,1,28.8333333333,0.5,29.3333333333
Engine 3,NWCC,1,2,26.6666666667,2.6666666667,29.3333333333
Engine 3,NWCC,1,3,29,0.3333333333,29.3333333333
Engine 3,NWCC,1,4,29.3333333333,0,29.3333333333
Engine 3,NWCC,1,5,29.3333333333,0,29.3333333333
Engine 3,NWCC,2,1,29.3333333333,0,29.3333333333
Engine 3,NWCC,2,2,28.1666666667,1.1666666667,29.3333333333
Engine 3,NWCC,2,3,26.3333333333,3,29.3333333333
Engine 3,NWCC,2,4,28.3333333333,1,29.3333333333
Engine 3,NWCC,2,5,29.1666666667,0.1666666667,29.3333333333
Engine 3,NWCC,3,1,29.3333333333,0,29.3333333333
Engine 3,NWCC,3,2,29.3333333333,0,29.3333333333
Engine 3,NWCC,3,3,28,1.3333333333,29.3333333333
Engine 3,NWCC,3,4,28.5,0.8333333333,29.3333333333
Engine 3,NWCC,3,5,28.8333333333,0.5,29.3333333333
Engine 3,NWCC,4,1,29.3333333333,0,29.3333333333
Engine 3,NWCC,4,2,29.3333333333,0,29.3333333333
Engine 3,NWCC,4,3,28.6666666667,0.6666666667,29.3333333333
Engine 3,NWCC,4,4,28.5,0.8333333333,29.3333333333
Engine 3,NWCC,4,5,28.8333333333,0.5,29.3333333333
Engine 3,NWCC,5,1,29.3333333333,0,29.3333333333
Engine 3,NWCC,5,2,29.3333333333,0,29.3333333333
Engine 3,NWCC,5,3,29.3333333333,0,29.3333333333
Engine 3,NWCC,5,4,29.3333333333,0,29.3333333333
Engine 3,NWCC,5,5,28.5,0.8333333333,29.3333333333
Engine 3,ONCC,1,1,124,3.6666666667,127.6666666667
Engine 3,ONCC,1,2,117.6666666667,10,127.6666666667
Engine 3,ONCC,1,3,125.6666666667,2,127.6666666667
Engine 3,ONCC,1,4,127.6666666667,0,127.6666666667
Engine 3,ONCC,1,5,127.6666666667,0,127.6666666667
Engine 3,ONCC,2,1,123.3333333333,4.3333333333,127.6666666667
Engine 3,ONCC,2,2,121.1666666667,6.5,127.6666666667
Engine 3,ONCC,2,3,117.5,10.1666666667,127.6666666667
Engine 3,ONCC,2,4,126.3333333333,1.3333333333,127.6666666667
Engine 3,ONCC,2,5,126.1666666667,1.5,127.6666666667
Engine 3,ONCC,3,1,127.6666666667,0,127.6666666667
Engine 3,ONCC,3,2,124.6666666667,3,127.6666666667
Engine 3,ONCC,3,3,118.1666666667,9.5,127.6666666667
Engine 3,ONCC,3,4,119.3333333333,8.3333333333,127.6666666667
Engine 3,ONCC,3,5,125.5,2.1666666667,127.6666666667
Engine 3,ONCC,4,1,127.6666666667,0,127.6666666667
Engine 3,ONCC,4,2,127.6666666667,0,127.6666666667
Engine 3,ONCC,4,3,127.5,0.1666666667,127.6666666667
Engine 3,ONCC,4,4,126.3333333333,1.3333333333,127.6666666667
Engine 3,ONCC,4,5,127.1666666667,0.5,127.6666666667
Engine 3,ONCC,5,1,127.6666666667,0,127.6666666667
Engine 3,ONCC,5,2,127.6666666667,0,127.6666666667
Engine 3,ONCC,5,3,127.6666666667,0,127.6666666667
Engine 3,ONCC,5,4,127,0.6666666667,127.6666666667
Engine 3,ONCC,5,5,126.8333333333,0.8333333333,127.6666666667
Engine 3,OSCC,1,1,182.8333333333,1.1666666667,184
Engine 3,OSCC,1,2,178.8333333333,5.1666666667,184
Engine 3,OSCC,1,3,184,0,184
Engine 3,OSCC,1,4,184,0,184
Engine 3,OSCC,1,5,184,0,184
Engine 3,OSCC,2,1,182.6666666667,1.3333333333,184
Engine 3,OSCC,2,2,176.6666666667,7.3333333333,184
Engine 3,OSCC,2,3,169.3333333333,14.6666666667,184
Engine 3,OSCC,2,4,178.1666666667,5.8333333333,184
Engine 3,OSCC,2,5,184,0,184
Engine 3,OSCC,3,1,182.1666666667,1.8333333333,184
Engine 3,OSCC,3,2,181,3,184
Engine 3,OSCC,3,3,176.3333333333,7.6666666667,184
Engine 3,OSCC,3,4,171.3333333333,12.6666666667,184
Engine 3,OSCC,3,5,167.8333333333,16.1666666667,184
Engine 3,OSCC,4,1,184,0,184
Engine 3,OSCC,4,2,182.3333333333,1.6666666667,184
Engine 3,OSCC,4,3,184,0,184
Engine 3,OSCC,4,4,181.1666666667,2.8333333333,184
Engine 3,OSCC,4,5,174,10,184
Engine 3,OSCC,5,1,184,0,184
Engine 3,OSCC,5,2,184,0,184
Engine 3,OSCC,5,3,184,0,184
Engine 3,OSCC,5,4,184,0,184
Engine 3,OSCC,5,5,183.5,0.5,184
Engine 3,NRCC,1,1,0,0,0
Engine 3,NRCC,1,2,0,0,0
Engine 3,NRCC,1,3,0,0,0
Engine 3,NRCC,1,4,0,0,0
Engine 3,NRCC,1,5,0,0,0
Engine 3,NRCC,2,1,0,0,0
Engine 3,NRCC,2,2,0,0,0
Engine 3,NRCC,2,3,0,0,0
Engine 3,NRCC,2,4,0,0,0
Engine 3,NRCC,2,5,0,0,0
Engine 3,NRCC,3,1,0,0,0
Engine 3,NRCC,3,2,0,0,0
Engine 3,NRCC,3,3,0,0,0
Engine 3,NRCC,3,4,0,0,0
Engine 3,NRCC,3,5,0,0,0
Engine 3,NRCC,4,1,0,0,0
Engine 3,NRCC,4,2,0,0,0
Engine 3,NRCC,4,3,0,0,0
Engine 3,NRCC,4,4,0,0,0
Engine 3,NRCC,4,5,0,0,0
Engine 3,NRCC,5,1,0,0,0
Engine 3,NRCC,5,2,0,0,0
Engine 3,NRCC,5,3,0,0,0
Engine 3,NRCC,5,4,0,0,0
Engine 3,NRCC,5,5,0,0,0
Engine 3,GBCC,1,1,14.3333333333,1.3333333333,15.6666666667
Engine 3,GBCC,1,2,12.8333333333,2.8333333333,15.6666666667
Engine 3,GBCC,1,3,15.1666666667,0.5,15.6666666667
Engine 3,GBCC,1,4,15.6666666667,0,15.6666666667
Engine 3,GBCC,1,5,15.6666666667,0,15.6666666667
Engine 3,GBCC,2,1,15.6666666667,0,15.6666666667
Engine 3,GBCC,2,2,14.6666666667,1,15.6666666667
Engine 3,GBCC,2,3,14,1.6666666667,15.6666666667
Engine 3,GBCC,2,4,15.3333333333,0.3333333333,15.6666666667
Engine 3,GBCC,2,5,15.1666666667,0.5,15.6666666667
Engine 3,GBCC,3,1,15.6666666667,0,15.6666666667
Engine 3,GBCC,3,2,15.5,0.1666666667,15.6666666667
Engine 3,GBCC,3,3,14.3333333333,1.3333333333,15.6666666667
Engine 3,GBCC,3,4,15.1666666667,0.5,15.6666666667
Engine 3,GBCC,3,5,15.5,0.1666666667,15.6666666667
Engine 3,GBCC,4,1,15.6666666667,0,15.6666666667
Engine 3,GBCC,4,2,15.6666666667,0,15.6666666667
Engine 3,GBCC,4,3,15.6666666667,0,15.6666666667
Engine 3,GBCC,4,4,15.6666666667,0,15.6666666667
Engine 3,GBCC,4,5,15.3333333333,0.3333333333,15.6666666667
Engine 3,GBCC,5,1,15.6666666667,0,15.6666666667
Engine 3,GBCC,5,2,15.6666666667,0,15.6666666667
Engine 3,GBCC,5,3,15.6666666667,0,15.6666666667
Engine 3,GBCC,5,4,15.6666666667,0,15.6666666667
Engine 3,GBCC,5,5,15.6666666667,0,15.6666666667
Engine 3,SWCC,1,1,29.5,0.3333333333,29.8333333333
Engine 3,SWCC,1,2,29.3333333333,0.5,29.8333333333
Engine 3,SWCC,1,3,29.6666666667,0.1666666667,29.8333333333
Engine 3,SWCC,1,4,29.5,0.3333333333,29.8333333333
Engine 3,SWCC,1,5,29.8333333333,0,29.8333333333
Engine 3,SWCC,2,1,29.8333333333,0,29.8333333333
Engine 3,SWCC,2,2,28.5,1.3333333333,29.8333333333
Engine 3,SWCC,2,3,25.1666666667,4.6666666667,29.8333333333
Engine 3,SWCC,2,4,25.5,4.3333333333,29.8333333333
Engine 3,SWCC,2,5,25,4.8333333333,29.8333333333
Engine 3,SWCC,3,1,29.8333333333,0,29.8333333333
Engine 3,SWCC,3,2,29.8333333333,0,29.8333333333
Engine 3,SWCC,3,3,28.5,1.3333333333,29.8333333333
Engine 3,SWCC,3,4,28.6666666667,1.1666666667,29.8333333333
Engine 3,SWCC,3,5,29.1666666667,0.6666666667,29.8333333333
Engine 3,SWCC,4,1,29.8333333333,0,29.8333333333
Engine 3,SWCC,4,2,29.8333333333,0,29.8333333333
Engine 3,SWCC,4,3,29.8333333333,0,29.8333333333
Engine 3,SWCC,4,4,29.8333333333,0,29.8333333333
Engine 3,SWCC,4,5,29.6666666667,0.1666666667,29.8333333333
Engine 3,SWCC,5,1,29.8333333333,0,29.8333333333
Engine 3,SWCC,5,2,29.8333333333,0,29.8333333333
Engine 3,SWCC,5,3,29.8333333333,0,29.8333333333
Engine 3,SWCC,5,4,29.8333333333,0,29.8333333333
Engine 3,SWCC,5,5,29.8333333333,0,29.8333333333
Engine 3,RMCC,1,1,4,0,4
Engine 3,RMCC,1,2,4,0,4
Engine 3,RMCC,1,3,4,0,4
Engine 3,RMCC,1,4,4,0,4
Engine 3,RMCC,1,5,4,0,4
Engine 3,RMCC,2,1,4,0,4
Engine 3,RMCC,2,2,4,0,4
Engine 3,RMCC,2,3,3.8333333333,0.1666666667,4
Engine 3,RMCC,2,4,3.8333333333,0.1666666667,4
Engine 3,RMCC,2,5,3.8333333333,0.1666666667,4
Engine 3,RMCC,3,1,4,0,4
Engine 3,RMCC,3,2,4,0,4
Engine 3,RMCC,3,3,4,0,4
Engine 3,RMCC,3,4,4,0,4
Engine 3,RMCC,3,5,4,0,4
Engine 3,RMCC,4,1,4,0,4
Engine 3,RMCC,4,2,4,0,4
Engine 3,RMCC,4,3,4,0,4
Engine 3,RMCC,4,4,4,0,4
Engine 3,RMCC,4,5,4,0,4
Engine 3,RMCC,5,1,4,0,4
Engine 3,RMCC,5,2,4,0,4
Engine 3,RMCC,5,3,4,0,4
Engine 3,RMCC,5,4,4,0,4
Engine 3,RMCC,5,5,4,0,4
Engine 3,EACC,1,1,1.1666666667,0,1.1666666667
Engine 3,EACC,1,2,1.1666666667,0,1.1666666667
Engine 3,EACC,1,3,1,0.1666666667,1.1666666667
Engine 3,EACC,1,4,1,0.1666666667,1.1666666667
Engine 3,EACC,1,5,1,0.1666666667,1.1666666667
Engine 3,EACC,2,1,1.1666666667,0,1.1666666667
Engine 3,EACC,2,2,1.1666666667,0,1.1666666667
Engine 3,EACC,2,3,1.1666666667,0,1.1666666667
Engine 3,EACC,2,4,1.1666666667,0,1.1666666667
